"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","mupio_ocu","zona_ocu","sexo_fall_les","edad_fall_les","tipo_vehi","color_vehi","causa_acc","estado_implicado","year"
15,"Octubre","Domingo",20,"Guatemala","Guatemala","15","Hombre","70","Motocicleta","Azul","Atropello","Lesionado",2017
15,"Octubre","Domingo",0,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","24","Motocicleta","Gris","Atropello","Lesionado",2017
16,"Octubre","Lunes",20,"Guatemala","Guatemala","18","Hombre","54","Motocicleta","Rojo","Atropello","Lesionado",2017
16,"Octubre","Lunes",18,"Guatemala","Guatemala","21","Hombre","47","Motocicleta","Corinto","Atropello","Lesionado",2017
17,"Octubre","Martes",19,"Guatemala","San Juan Sacatepequez","Ignorada","Hombre","7","Ignorado","Ignorado","Atropello","Lesionado",2017
18,"Octubre","Miercoles",6,"Guatemala","Chinautla","Ignorada","Mujer","63","Automovil","Gris","Atropello","Fallecido",2017
18,"Octubre","Miercoles",0,"Guatemala","Guatemala","12","Mujer","26","Motocicleta","Azul","Atropello","Lesionado",2017
18,"Octubre","Miercoles",9,"Guatemala","Guatemala","12","Hombre","45","Taxi","Blanco","Atropello","Lesionado",2017
19,"Octubre","Jueves",9,"Guatemala","Petapa","Ignorada","Hombre","62","Cabezal","Azul","Atropello","Lesionado",2017
19,"Octubre","Jueves",17,"Guatemala","San Pedro Sacatepequez","Ignorada","Mujer","61","Motocicleta","Negro","Atropello","Lesionado",2017
19,"Octubre","Jueves",17,"Guatemala","Guatemala","11","Mujer","56","Automovil","Rojo","Atropello","Lesionado",2017
19,"Octubre","Jueves",0,"Guatemala","Guatemala","12","Hombre","35","Ignorado","Ignorado","Atropello","Fallecido",2017
20,"Octubre","Viernes",2,"Guatemala","Guatemala","11","Hombre","Ignorada","Automovil","Azul","Atropello","Lesionado",2017
21,"Octubre","Sabado",12,"Guatemala","Guatemala","18","Hombre","24","Cabezal","Rojo","Atropello","Lesionado",2017
21,"Octubre","Sabado",12,"Guatemala","Guatemala","18","Hombre","23","Cabezal","Rojo","Atropello","Lesionado",2017
21,"Octubre","Sabado",15,"Guatemala","Santa Catarina Pinula","Ignorada","Hombre","52","Motocicleta","Rojo","Atropello","Lesionado",2017
21,"Octubre","Sabado",19,"Guatemala","Guatemala","12","Mujer","22","Bus urbano","Azul","Atropello","Fallecido",2017
22,"Octubre","Domingo",13,"Guatemala","San Pedro Ayampuc","Ignorada","Mujer","84","Motocicleta","Negro","Atropello","Lesionado",2017
22,"Octubre","Domingo",1,"Guatemala","Guatemala","7","Hombre","Ignorada","Ignorado","Ignorado","Atropello","Fallecido",2017
22,"Octubre","Domingo",15,"Guatemala","Guatemala","7","Mujer","42","Camion","Rojo","Atropello","Lesionado",2017
23,"Octubre","Lunes",18,"Guatemala","Guatemala","11","Hombre","23","Automovil","Amarillo","Atropello","Lesionado",2017
23,"Octubre","Lunes",19,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","37","Cabezal","Blanco","Atropello","Lesionado",2017
24,"Octubre","Martes",21,"Guatemala","Guatemala","8","Mujer","19","Automovil","Blanco","Atropello","Lesionado",2017
24,"Octubre","Martes",22,"Guatemala","Guatemala","9","Hombre","42","Automovil","Gris","Atropello","Lesionado",2017
24,"Octubre","Martes",23,"Guatemala","Guatemala","4","Hombre","23","Ignorado","Ignorado","Atropello","Lesionado",2017
24,"Octubre","Martes",18,"Guatemala","Guatemala","17","Mujer","76","Pick up","Gris","Atropello","Fallecido",2017
24,"Octubre","Martes",0,"Guatemala","San Pedro Ayampuc","Ignorada","Hombre","18","Automovil","Blanco","Atropello","Lesionado",2017
24,"Octubre","Martes",0,"Guatemala","San Pedro Ayampuc","Ignorada","Hombre","17","Automovil","Blanco","Atropello","Lesionado",2017
26,"Octubre","Jueves",19,"Guatemala","Guatemala","18","Hombre","52","Motocicleta","Ignorado","Atropello","Lesionado",2017
26,"Octubre","Jueves",20,"Guatemala","Guatemala","12","Hombre","75","Automovil","Ignorado","Atropello","Fallecido",2017
26,"Octubre","Jueves",20,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","76","Motocicleta","Negro","Atropello","Fallecido",2017
27,"Octubre","Viernes",16,"Guatemala","Guatemala","1","Hombre","62","Ignorado","Ignorado","Atropello","Lesionado",2017
27,"Octubre","Viernes",7,"Guatemala","Guatemala","5","Hombre","77","Automovil","Gris","Atropello","Fallecido",2017
27,"Octubre","Viernes",21,"Guatemala","Petapa","Ignorada","Hombre","78","Ignorado","Ignorado","Atropello","Fallecido",2017
28,"Octubre","Sabado",19,"Guatemala","Guatemala","9","Mujer","19","Taxi","Gris","Atropello","Lesionado",2017
28,"Octubre","Sabado",14,"Guatemala","Guatemala","9","Hombre","51","Automovil","Azul","Atropello","Lesionado",2017
28,"Octubre","Sabado",10,"Guatemala","Guatemala","5","Hombre","55","Automovil","Negro","Atropello","Lesionado",2017
28,"Octubre","Sabado",22,"Guatemala","San Pedro Sacatepequez","Ignorada","Mujer","34","Motocicleta","Azul","Atropello","Lesionado",2017
29,"Octubre","Domingo",19,"Guatemala","Guatemala","1","Hombre","28","Automovil","Verde","Atropello","Lesionado",2017
29,"Octubre","Domingo",20,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","18","Automovil","Negro","Atropello","Lesionado",2017
30,"Octubre","Lunes",6,"Guatemala","San Juan Sacatepequez","Ignorada","Mujer","68","Motocicleta","Azul","Atropello","Fallecido",2017
30,"Octubre","Lunes",12,"Guatemala","San Raymundo","Ignorada","Hombre","65","Bus urbano","Ignorado","Atropello","Fallecido",2017
31,"Octubre","Martes",22,"Guatemala","Guatemala","8","Hombre","72","Automovil","Verde","Atropello","Lesionado",2017
31,"Octubre","Martes",7,"Guatemala","Guatemala","6","Mujer","74","Motocicleta","Negro","Atropello","Lesionado",2017
1,"Noviembre","Miercoles",17,"Guatemala","Guatemala","2","Mujer","57","Camioneta","Corinto","Colision","Lesionado",2017
1,"Noviembre","Miercoles",17,"Guatemala","Guatemala","2","Hombre","29","Camioneta","Corinto","Colision","Lesionado",2017
1,"Noviembre","Miercoles",17,"Guatemala","Guatemala","2","Hombre","57","Camioneta","Corinto","Colision","Lesionado",2017
1,"Noviembre","Miercoles",17,"Guatemala","Guatemala","2","Mujer","27","Automovil","Celeste","Colision","Lesionado",2017
1,"Noviembre","Miercoles",19,"Guatemala","Guatemala","1","Hombre","49","Motocicleta","Negro","Colision","Lesionado",2017
1,"Noviembre","Miercoles",19,"Guatemala","Guatemala","1","Hombre","38","Motocicleta","Negro","Colision","Lesionado",2017
1,"Noviembre","Miercoles",0,"Guatemala","Guatemala","6","Hombre","21","Motocicleta","Rojo","Colision","Lesionado",2017
1,"Noviembre","Miercoles",0,"Guatemala","Guatemala","6","Hombre","36","Motocicleta","Rojo","Colision","Lesionado",2017
1,"Noviembre","Miercoles",4,"Guatemala","Guatemala","6","Hombre","21","Automovil","Ignorado","Vuelco","Fallecido",2017
1,"Noviembre","Miercoles",4,"Guatemala","Guatemala","6","Hombre","25","Automovil","Ignorado","Vuelco","Fallecido",2017
1,"Noviembre","Miercoles",3,"Guatemala","Mixco","Ignorada","Hombre","23","Motocicleta","Corinto","Choque","Lesionado",2017
1,"Noviembre","Miercoles",22,"Guatemala","San Juan Sacatepequez","Ignorada","Hombre","29","Motocicleta","Ignorado","Colision","Fallecido",2017
1,"Noviembre","Miercoles",22,"Guatemala","San Juan Sacatepequez","Ignorada","Hombre","21","Motocicleta","Ignorado","Colision","Lesionado",2017
2,"Noviembre","Jueves",1,"Guatemala","Chinautla","Ignorada","Hombre","45","Bus urbano","Blanco","Colision","Lesionado",2017
2,"Noviembre","Jueves",1,"Guatemala","Chinautla","Ignorada","Hombre","21","Bus urbano","Blanco","Colision","Lesionado",2017
2,"Noviembre","Jueves",1,"Guatemala","Chinautla","Ignorada","Mujer","28","Bus urbano","Blanco","Colision","Lesionado",2017
2,"Noviembre","Jueves",1,"Guatemala","Chinautla","Ignorada","Mujer","28","Bus urbano","Blanco","Colision","Lesionado",2017
2,"Noviembre","Jueves",1,"Guatemala","Chinautla","Ignorada","Hombre","2","Bus urbano","Blanco","Colision","Lesionado",2017
2,"Noviembre","Jueves",1,"Guatemala","Chinautla","Ignorada","Hombre","0","Bus urbano","Blanco","Colision","Lesionado",2017
2,"Noviembre","Jueves",3,"Guatemala","San Pedro Ayampuc","Ignorada","Hombre","58","Camioneta","Gris","Colision","Lesionado",2017
2,"Noviembre","Jueves",3,"Guatemala","San Pedro Ayampuc","Ignorada","Mujer","57","Camioneta","Gris","Colision","Lesionado",2017
2,"Noviembre","Jueves",7,"Guatemala","Guatemala","1","Hombre","73","Motocicleta","Rojo","Colision","Lesionado",2017
2,"Noviembre","Jueves",16,"Guatemala","San Pedro Sacatepequez","Ignorada","Hombre","21","Motocicleta","Blanco","Colision","Lesionado",2017
